name,score_kind,annee,trimestre,isin,sector,industry,country,region,first_quartile,consensus,third_quartile,strength
Dcc public limited company,ESG,2021,2,IE0002424939,Industrials,Oil and Gas Retail and Distribution,Ireland,Europe,35.9,35.9,51.3,84.6
Dcc public limited company,ESG,2021,3,IE0002424939,Industrials,Oil and Gas Retail and Distribution,Ireland,Europe,35.9,35.9,51.3,84.6
Dcc public limited company,ESG,2021,4,IE0002424939,Industrials,Oil and Gas Retail and Distribution,Ireland,Europe,35.9,35.9,51.3,84.6
Dcc public limited company,ESG,2022,1,IE0002424939,Industrials,Oil and Gas Retail and Distribution,Ireland,Europe,42.8,42.8,53.6,89.2
Dcc public limited company,ESG,2022,2,IE0002424939,Industrials,Oil and Gas Retail and Distribution,Ireland,Europe,42.8,42.8,53.6,89.2
Dcc public limited company,ESG,2022,3,IE0002424939,Industrials,Oil and Gas Retail and Distribution,Ireland,Europe,42.8,42.8,53.6,89.2
Dcc public limited company,ESG,2022,4,IE0002424939,Industrials,Oil and Gas Retail and Distribution,Ireland,Europe,42.8,42.8,53.6,89.2
Dcc public limited company,ESG,2023,1,IE0002424939,Industrials,Oil and Gas Retail and Distribution,Ireland,Europe,50.5,50.5,60.4,90.1
Dcc public limited company,ESG,2023,2,IE0002424939,Industrials,Oil and Gas Retail and Distribution,Ireland,Europe,50.5,50.5,60.4,90.1
Dcc public limited company,ESG,2023,3,IE0002424939,Industrials,Oil and Gas Retail and Distribution,Ireland,Europe,22.0,44.3,58.0,74.4
Dcc public limited company,ESG,2023,4,IE0002424939,Industrials,Oil and Gas Retail and Distribution,Ireland,Europe,27.3,47.8,61.8,75.0
Dcc public limited company,ESG,2024,1,IE0002424939,Industrials,Oil and Gas Retail and Distribution,Ireland,Europe,40.8,54.2,62.5,74.2
Dcc public limited company,ESG,2024,2,IE0002424939,Industrials,Oil and Gas Retail and Distribution,Ireland,Europe,40.8,54.2,62.5,74.2
Dcc public limited company,ESG,2024,3,IE0002424939,Industrials,Oil and Gas Retail and Distribution,Ireland,Europe,40.8,54.2,62.5,74.2
Dcc public limited company,ESG,2024,4,IE0002424939,Industrials,Oil and Gas Retail and Distribution,Ireland,Europe,40.8,54.2,62.5,74.2
Dcc public limited company,ESG,2025,1,IE0002424939,Industrials,Oil and Gas Retail and Distribution,Ireland,Europe,40.8,54.2,62.5,74.2
Dcc public limited company,G,2022,1,IE0002424939,Industrials,Oil and Gas Retail and Distribution,Ireland,Europe,54.6,54.6,54.6,100.0
Dcc public limited company,G,2022,2,IE0002424939,Industrials,Oil and Gas Retail and Distribution,Ireland,Europe,54.6,54.6,54.6,100.0
Dcc public limited company,G,2022,3,IE0002424939,Industrials,Oil and Gas Retail and Distribution,Ireland,Europe,54.6,54.6,54.6,100.0
Dcc public limited company,G,2022,4,IE0002424939,Industrials,Oil and Gas Retail and Distribution,Ireland,Europe,54.6,54.6,54.6,100.0
Dcc public limited company,G,2023,1,IE0002424939,Industrials,Oil and Gas Retail and Distribution,Ireland,Europe,62.3,62.3,63.0,99.3
Dcc public limited company,G,2023,2,IE0002424939,Industrials,Oil and Gas Retail and Distribution,Ireland,Europe,62.3,62.3,63.0,99.3
Dcc public limited company,G,2023,3,IE0002424939,Industrials,Oil and Gas Retail and Distribution,Ireland,Europe,20.2,63.1,65.6,75.3
Dcc public limited company,G,2023,4,IE0002424939,Industrials,Oil and Gas Retail and Distribution,Ireland,Europe,27.1,64.4,67.2,77.8
Dcc public limited company,G,2024,1,IE0002424939,Industrials,Oil and Gas Retail and Distribution,Ireland,Europe,64.2,66.6,68.6,76.4
Dcc public limited company,G,2024,2,IE0002424939,Industrials,Oil and Gas Retail and Distribution,Ireland,Europe,64.2,66.6,68.6,76.4
Dcc public limited company,G,2024,3,IE0002424939,Industrials,Oil and Gas Retail and Distribution,Ireland,Europe,64.2,66.6,68.6,76.4
Dcc public limited company,G,2024,4,IE0002424939,Industrials,Oil and Gas Retail and Distribution,Ireland,Europe,64.2,66.6,68.6,76.4
Dcc public limited company,G,2025,1,IE0002424939,Industrials,Oil and Gas Retail and Distribution,Ireland,Europe,64.2,66.6,68.6,76.4
Dcc public limited company,S,2022,1,IE0002424939,Industrials,Oil and Gas Retail and Distribution,Ireland,Europe,47.3,47.3,47.3,100.0
Dcc public limited company,S,2022,2,IE0002424939,Industrials,Oil and Gas Retail and Distribution,Ireland,Europe,47.3,47.3,47.3,100.0
Dcc public limited company,S,2022,3,IE0002424939,Industrials,Oil and Gas Retail and Distribution,Ireland,Europe,47.3,47.3,47.3,100.0
Dcc public limited company,S,2022,4,IE0002424939,Industrials,Oil and Gas Retail and Distribution,Ireland,Europe,47.3,47.3,47.3,100.0
Dcc public limited company,S,2023,1,IE0002424939,Industrials,Oil and Gas Retail and Distribution,Ireland,Europe,49.7,49.7,58.5,91.2
Dcc public limited company,S,2023,2,IE0002424939,Industrials,Oil and Gas Retail and Distribution,Ireland,Europe,49.7,49.7,58.5,91.2
Dcc public limited company,S,2023,3,IE0002424939,Industrials,Oil and Gas Retail and Distribution,Ireland,Europe,43.3,53.5,53.9,89.5
Dcc public limited company,S,2023,4,IE0002424939,Industrials,Oil and Gas Retail and Distribution,Ireland,Europe,45.3,54.3,56.6,88.8
Dcc public limited company,S,2024,1,IE0002424939,Industrials,Oil and Gas Retail and Distribution,Ireland,Europe,54.4,54.7,66.1,85.0
Dcc public limited company,S,2024,2,IE0002424939,Industrials,Oil and Gas Retail and Distribution,Ireland,Europe,54.4,54.7,66.1,85.0
Dcc public limited company,S,2024,3,IE0002424939,Industrials,Oil and Gas Retail and Distribution,Ireland,Europe,54.4,54.7,66.1,85.0
Dcc public limited company,S,2024,4,IE0002424939,Industrials,Oil and Gas Retail and Distribution,Ireland,Europe,54.4,54.7,66.1,85.0
Dcc public limited company,S,2025,1,IE0002424939,Industrials,Oil and Gas Retail and Distribution,Ireland,Europe,54.4,54.7,66.1,85.0
Dcc public limited company,SI,2023,3,IE0002424939,Industrials,Oil and Gas Retail and Distribution,Ireland,Europe,0.0,0.0,0.0,100.0
Dcc public limited company,SI,2023,4,IE0002424939,Industrials,Oil and Gas Retail and Distribution,Ireland,Europe,0.0,0.0,0.0,100.0
Dcc public limited company,SI,2024,1,IE0002424939,Industrials,Oil and Gas Retail and Distribution,Ireland,Europe,0.0,0.25,0.75,33.3
Dcc public limited company,SI,2024,2,IE0002424939,Industrials,Oil and Gas Retail and Distribution,Ireland,Europe,0.0,0.231,0.692,38.5
Dcc public limited company,SI,2024,3,IE0002424939,Industrials,Oil and Gas Retail and Distribution,Ireland,Europe,0.0,0.231,0.692,38.5
Dcc public limited company,SI,2024,4,IE0002424939,Industrials,Oil and Gas Retail and Distribution,Ireland,Europe,0.0,0.231,0.692,38.5
Dcc public limited company,SI,2025,1,IE0002424939,Industrials,Oil and Gas Retail and Distribution,Ireland,Europe,0.0,0.231,0.692,38.5
De la rue plc,E,2023,1,GB00B3DGH821,Industrials,Commercial Printing Equipment and Services,United Kingdom,Europe,23.8,23.8,44.8,79.0
De la rue plc,E,2023,2,GB00B3DGH821,Industrials,Commercial Printing Equipment and Services,United Kingdom,Europe,23.8,23.8,44.8,79.0
De la rue plc,E,2023,3,GB00B3DGH821,Industrials,Commercial Printing Equipment and Services,United Kingdom,Europe,31.6,31.6,48.4,83.2
De la rue plc,E,2023,4,GB00B3DGH821,Industrials,Commercial Printing Equipment and Services,United Kingdom,Europe,31.6,31.6,48.4,83.2
De la rue plc,E,2024,1,GB00B3DGH821,Industrials,Commercial Printing Equipment and Services,United Kingdom,Europe,34.0,34.0,48.0,86.0
De la rue plc,E,2024,2,GB00B3DGH821,Industrials,Commercial Printing Equipment and Services,United Kingdom,Europe,34.0,34.0,48.0,86.0
De la rue plc,E,2024,3,GB00B3DGH821,Industrials,Commercial Printing Equipment and Services,United Kingdom,Europe,34.0,34.0,48.0,86.0
De la rue plc,E,2024,4,GB00B3DGH821,Industrials,Commercial Printing Equipment and Services,United Kingdom,Europe,34.0,34.0,48.0,86.0
De la rue plc,E,2025,1,GB00B3DGH821,Industrials,Commercial Printing Equipment and Services,United Kingdom,Europe,34.0,34.0,48.0,86.0
De la rue plc,ESG,2023,1,GB00B3DGH821,Industrials,Commercial Printing Equipment and Services,United Kingdom,Europe,38.0,38.0,38.0,100.0
De la rue plc,ESG,2023,2,GB00B3DGH821,Industrials,Commercial Printing Equipment and Services,United Kingdom,Europe,38.0,38.0,38.0,100.0
De la rue plc,ESG,2023,3,GB00B3DGH821,Industrials,Commercial Printing Equipment and Services,United Kingdom,Europe,43.5,43.5,43.5,100.0
De la rue plc,ESG,2023,4,GB00B3DGH821,Industrials,Commercial Printing Equipment and Services,United Kingdom,Europe,43.5,43.5,43.5,100.0
De la rue plc,ESG,2024,1,GB00B3DGH821,Industrials,Commercial Printing Equipment and Services,United Kingdom,Europe,49.2,49.2,49.2,100.0
De la rue plc,ESG,2024,2,GB00B3DGH821,Industrials,Commercial Printing Equipment and Services,United Kingdom,Europe,49.2,49.2,49.2,100.0
De la rue plc,ESG,2024,3,GB00B3DGH821,Industrials,Commercial Printing Equipment and Services,United Kingdom,Europe,49.2,49.2,49.2,100.0
De la rue plc,ESG,2024,4,GB00B3DGH821,Industrials,Commercial Printing Equipment and Services,United Kingdom,Europe,49.2,49.2,49.2,100.0
De la rue plc,ESG,2025,1,GB00B3DGH821,Industrials,Commercial Printing Equipment and Services,United Kingdom,Europe,49.2,49.2,49.2,100.0
De la rue plc,G,2023,1,GB00B3DGH821,Industrials,Commercial Printing Equipment and Services,United Kingdom,Europe,51.7,51.7,51.7,100.0
De la rue plc,G,2023,2,GB00B3DGH821,Industrials,Commercial Printing Equipment and Services,United Kingdom,Europe,51.7,51.7,51.7,100.0
De la rue plc,G,2023,3,GB00B3DGH821,Industrials,Commercial Printing Equipment and Services,United Kingdom,Europe,56.5,56.5,56.5,100.0
De la rue plc,G,2023,4,GB00B3DGH821,Industrials,Commercial Printing Equipment and Services,United Kingdom,Europe,56.5,56.5,56.5,100.0
De la rue plc,G,2024,1,GB00B3DGH821,Industrials,Commercial Printing Equipment and Services,United Kingdom,Europe,58.4,58.4,58.4,100.0
De la rue plc,G,2024,2,GB00B3DGH821,Industrials,Commercial Printing Equipment and Services,United Kingdom,Europe,58.4,58.4,58.4,100.0
De la rue plc,G,2024,3,GB00B3DGH821,Industrials,Commercial Printing Equipment and Services,United Kingdom,Europe,58.4,58.4,58.4,100.0
De la rue plc,G,2024,4,GB00B3DGH821,Industrials,Commercial Printing Equipment and Services,United Kingdom,Europe,58.4,58.4,58.4,100.0
De la rue plc,G,2025,1,GB00B3DGH821,Industrials,Commercial Printing Equipment and Services,United Kingdom,Europe,58.4,58.4,58.4,100.0
De la rue plc,S,2023,1,GB00B3DGH821,Industrials,Commercial Printing Equipment and Services,United Kingdom,Europe,51.8,51.8,51.8,100.0
De la rue plc,S,2023,2,GB00B3DGH821,Industrials,Commercial Printing Equipment and Services,United Kingdom,Europe,51.8,51.8,51.8,100.0
De la rue plc,S,2023,3,GB00B3DGH821,Industrials,Commercial Printing Equipment and Services,United Kingdom,Europe,50.7,50.7,50.7,100.0
De la rue plc,S,2023,4,GB00B3DGH821,Industrials,Commercial Printing Equipment and Services,United Kingdom,Europe,50.7,50.7,50.7,100.0
De la rue plc,S,2024,1,GB00B3DGH821,Industrials,Commercial Printing Equipment and Services,United Kingdom,Europe,54.9,54.9,54.9,100.0
De la rue plc,S,2024,2,GB00B3DGH821,Industrials,Commercial Printing Equipment and Services,United Kingdom,Europe,54.9,54.9,54.9,100.0
De la rue plc,S,2024,3,GB00B3DGH821,Industrials,Commercial Printing Equipment and Services,United Kingdom,Europe,54.9,54.9,54.9,100.0
De la rue plc,S,2024,4,GB00B3DGH821,Industrials,Commercial Printing Equipment and Services,United Kingdom,Europe,54.9,54.9,54.9,100.0
De la rue plc,S,2025,1,GB00B3DGH821,Industrials,Commercial Printing Equipment and Services,United Kingdom,Europe,54.9,54.9,54.9,100.0
Derichebourg sa,E,2020,1,FR0000053381,Industrials,Scrap Metal Recycling,France,Europe,45.1,45.1,45.1,100.0
Derichebourg sa,E,2020,2,FR0000053381,Industrials,Scrap Metal Recycling,France,Europe,45.1,45.1,45.1,100.0
Derichebourg sa,E,2020,3,FR0000053381,Industrials,Scrap Metal Recycling,France,Europe,45.1,45.1,45.1,100.0
Derichebourg sa,E,2020,4,FR0000053381,Industrials,Scrap Metal Recycling,France,Europe,45.1,45.1,45.1,100.0
Derichebourg sa,E,2021,1,FR0000053381,Industrials,Scrap Metal Recycling,France,Europe,52.6,52.6,52.6,100.0
Derichebourg sa,E,2021,2,FR0000053381,Industrials,Scrap Metal Recycling,France,Europe,52.6,52.6,52.6,100.0
Derichebourg sa,E,2021,3,FR0000053381,Industrials,Scrap Metal Recycling,France,Europe,52.6,52.6,52.6,100.0
Derichebourg sa,E,2021,4,FR0000053381,Industrials,Scrap Metal Recycling,France,Europe,52.6,52.6,52.6,100.0
Derichebourg sa,E,2022,1,FR0000053381,Industrials,Scrap Metal Recycling,France,Europe,44.6,44.6,70.9,73.7
Derichebourg sa,E,2022,2,FR0000053381,Industrials,Scrap Metal Recycling,France,Europe,44.6,44.6,70.9,73.7
Derichebourg sa,E,2022,3,FR0000053381,Industrials,Scrap Metal Recycling,France,Europe,44.6,44.6,70.9,73.7
Derichebourg sa,E,2022,4,FR0000053381,Industrials,Scrap Metal Recycling,France,Europe,44.6,44.6,70.9,73.7
Derichebourg sa,E,2023,1,FR0000053381,Industrials,Scrap Metal Recycling,France,Europe,50.8,50.8,81.9,68.9
Derichebourg sa,E,2023,2,FR0000053381,Industrials,Scrap Metal Recycling,France,Europe,50.8,50.8,81.9,68.9
Derichebourg sa,E,2023,3,FR0000053381,Industrials,Scrap Metal Recycling,France,Europe,55.9,61.2,82.5,78.8
Derichebourg sa,E,2023,4,FR0000053381,Industrials,Scrap Metal Recycling,France,Europe,58.7,63.6,72.2,82.4
Derichebourg sa,E,2024,1,FR0000053381,Industrials,Scrap Metal Recycling,France,Europe,62.3,65.7,72.5,84.2
Derichebourg sa,E,2024,2,FR0000053381,Industrials,Scrap Metal Recycling,France,Europe,62.3,65.7,72.5,84.2
Derichebourg sa,E,2024,3,FR0000053381,Industrials,Scrap Metal Recycling,France,Europe,62.3,65.7,72.5,84.2
Derichebourg sa,E,2024,4,FR0000053381,Industrials,Scrap Metal Recycling,France,Europe,62.2,65.6,72.5,84.1
Derichebourg sa,E,2025,1,FR0000053381,Industrials,Scrap Metal Recycling,France,Europe,62.2,65.6,72.5,84.1
Derichebourg sa,ESG,2020,1,FR0000053381,Industrials,Scrap Metal Recycling,France,Europe,39.1,39.1,48.7,90.4
Derichebourg sa,ESG,2020,2,FR0000053381,Industrials,Scrap Metal Recycling,France,Europe,39.1,39.1,48.7,90.4
Derichebourg sa,ESG,2020,3,FR0000053381,Industrials,Scrap Metal Recycling,France,Europe,39.1,39.1,48.7,90.4
Derichebourg sa,ESG,2020,4,FR0000053381,Industrials,Scrap Metal Recycling,France,Europe,39.1,39.1,48.7,90.4
Derichebourg sa,ESG,2021,1,FR0000053381,Industrials,Scrap Metal Recycling,France,Europe,42.5,42.5,52.1,90.4
Derichebourg sa,ESG,2021,2,FR0000053381,Industrials,Scrap Metal Recycling,France,Europe,42.5,42.5,52.1,90.4
Derichebourg sa,ESG,2021,3,FR0000053381,Industrials,Scrap Metal Recycling,France,Europe,42.5,42.5,52.1,90.4
Derichebourg sa,ESG,2021,4,FR0000053381,Industrials,Scrap Metal Recycling,France,Europe,42.5,42.5,52.1,90.4
Derichebourg sa,ESG,2022,1,FR0000053381,Industrials,Scrap Metal Recycling,France,Europe,49.0,49.0,56.3,92.8
Derichebourg sa,ESG,2022,2,FR0000053381,Industrials,Scrap Metal Recycling,France,Europe,49.0,49.0,56.3,92.8
Derichebourg sa,ESG,2022,3,FR0000053381,Industrials,Scrap Metal Recycling,France,Europe,49.0,49.0,56.3,92.8
Derichebourg sa,ESG,2022,4,FR0000053381,Industrials,Scrap Metal Recycling,France,Europe,49.0,49.0,56.3,92.8
Derichebourg sa,ESG,2023,1,FR0000053381,Industrials,Scrap Metal Recycling,France,Europe,51.1,51.1,68.7,82.4
Derichebourg sa,ESG,2023,2,FR0000053381,Industrials,Scrap Metal Recycling,France,Europe,51.1,51.1,68.7,82.4
Derichebourg sa,ESG,2023,3,FR0000053381,Industrials,Scrap Metal Recycling,France,Europe,48.1,53.8,67.5,86.7
Derichebourg sa,ESG,2023,4,FR0000053381,Industrials,Scrap Metal Recycling,France,Europe,50.9,54.6,57.8,87.2
Derichebourg sa,ESG,2024,1,FR0000053381,Industrials,Scrap Metal Recycling,France,Europe,53.7,57.8,59.4,88.4
Derichebourg sa,ESG,2024,2,FR0000053381,Industrials,Scrap Metal Recycling,France,Europe,53.6,57.8,59.4,88.4
Derichebourg sa,ESG,2024,3,FR0000053381,Industrials,Scrap Metal Recycling,France,Europe,55.1,57.8,59.4,88.9
Derichebourg sa,ESG,2024,4,FR0000053381,Industrials,Scrap Metal Recycling,France,Europe,55.1,57.8,59.5,88.9
Derichebourg sa,ESG,2025,1,FR0000053381,Industrials,Scrap Metal Recycling,France,Europe,55.1,57.8,59.5,88.9
Derichebourg sa,G,2020,1,FR0000053381,Industrials,Scrap Metal Recycling,France,Europe,40.9,40.9,40.9,100.0
Derichebourg sa,G,2020,2,FR0000053381,Industrials,Scrap Metal Recycling,France,Europe,40.9,40.9,40.9,100.0
Derichebourg sa,G,2020,3,FR0000053381,Industrials,Scrap Metal Recycling,France,Europe,40.9,40.9,40.9,100.0
Derichebourg sa,G,2020,4,FR0000053381,Industrials,Scrap Metal Recycling,France,Europe,40.9,40.9,40.9,100.0
Derichebourg sa,G,2021,1,FR0000053381,Industrials,Scrap Metal Recycling,France,Europe,49.0,49.0,49.0,100.0
Derichebourg sa,G,2021,2,FR0000053381,Industrials,Scrap Metal Recycling,France,Europe,49.0,49.0,49.0,100.0
Derichebourg sa,G,2021,3,FR0000053381,Industrials,Scrap Metal Recycling,France,Europe,49.0,49.0,49.0,100.0
Derichebourg sa,G,2021,4,FR0000053381,Industrials,Scrap Metal Recycling,France,Europe,49.0,49.0,49.0,100.0
Derichebourg sa,G,2022,1,FR0000053381,Industrials,Scrap Metal Recycling,France,Europe,54.4,54.4,54.4,100.0
Derichebourg sa,G,2022,2,FR0000053381,Industrials,Scrap Metal Recycling,France,Europe,54.4,54.4,54.4,100.0
Derichebourg sa,G,2022,3,FR0000053381,Industrials,Scrap Metal Recycling,France,Europe,54.4,54.4,54.4,100.0
Derichebourg sa,G,2022,4,FR0000053381,Industrials,Scrap Metal Recycling,France,Europe,54.4,54.4,54.4,100.0
Derichebourg sa,G,2023,1,FR0000053381,Industrials,Scrap Metal Recycling,France,Europe,54.5,54.5,58.6,95.9
Derichebourg sa,G,2023,2,FR0000053381,Industrials,Scrap Metal Recycling,France,Europe,54.5,54.5,58.6,95.9
Derichebourg sa,G,2023,3,FR0000053381,Industrials,Scrap Metal Recycling,France,Europe,44.3,55.1,63.9,85.6
Derichebourg sa,G,2023,4,FR0000053381,Industrials,Scrap Metal Recycling,France,Europe,42.8,53.8,58.4,87.2
Derichebourg sa,G,2024,1,FR0000053381,Industrials,Scrap Metal Recycling,France,Europe,54.3,56.4,64.4,84.8
Derichebourg sa,G,2024,2,FR0000053381,Industrials,Scrap Metal Recycling,France,Europe,54.3,56.4,64.4,84.8
Derichebourg sa,G,2024,3,FR0000053381,Industrials,Scrap Metal Recycling,France,Europe,52.9,56.4,64.4,84.2
Derichebourg sa,G,2024,4,FR0000053381,Industrials,Scrap Metal Recycling,France,Europe,52.9,56.4,64.4,84.2
Derichebourg sa,G,2025,1,FR0000053381,Industrials,Scrap Metal Recycling,France,Europe,52.9,56.4,64.4,84.2
Derichebourg sa,S,2020,1,FR0000053381,Industrials,Scrap Metal Recycling,France,Europe,47.8,47.8,47.8,100.0
Derichebourg sa,S,2020,2,FR0000053381,Industrials,Scrap Metal Recycling,France,Europe,47.8,47.8,47.8,100.0
Derichebourg sa,S,2020,3,FR0000053381,Industrials,Scrap Metal Recycling,France,Europe,47.8,47.8,47.8,100.0
Derichebourg sa,S,2020,4,FR0000053381,Industrials,Scrap Metal Recycling,France,Europe,47.8,47.8,47.8,100.0
Derichebourg sa,S,2021,1,FR0000053381,Industrials,Scrap Metal Recycling,France,Europe,52.0,52.0,52.0,100.0
Derichebourg sa,S,2021,2,FR0000053381,Industrials,Scrap Metal Recycling,France,Europe,52.0,52.0,52.0,100.0
Derichebourg sa,S,2021,3,FR0000053381,Industrials,Scrap Metal Recycling,France,Europe,52.0,52.0,52.0,100.0
Derichebourg sa,S,2021,4,FR0000053381,Industrials,Scrap Metal Recycling,France,Europe,52.0,52.0,52.0,100.0
Derichebourg sa,S,2022,1,FR0000053381,Industrials,Scrap Metal Recycling,France,Europe,54.8,54.8,54.8,100.0
Derichebourg sa,S,2022,2,FR0000053381,Industrials,Scrap Metal Recycling,France,Europe,54.8,54.8,54.8,100.0
Derichebourg sa,S,2022,3,FR0000053381,Industrials,Scrap Metal Recycling,France,Europe,54.8,54.8,54.8,100.0
Derichebourg sa,S,2022,4,FR0000053381,Industrials,Scrap Metal Recycling,France,Europe,54.8,54.8,54.8,100.0
Derichebourg sa,S,2023,1,FR0000053381,Industrials,Scrap Metal Recycling,France,Europe,51.1,51.1,55.5,95.6
Derichebourg sa,S,2023,2,FR0000053381,Industrials,Scrap Metal Recycling,France,Europe,51.1,51.1,55.5,95.6
Derichebourg sa,S,2023,3,FR0000053381,Industrials,Scrap Metal Recycling,France,Europe,47.0,51.9,59.6,89.9
Derichebourg sa,S,2023,4,FR0000053381,Industrials,Scrap Metal Recycling,France,Europe,48.6,53.3,57.9,91.6
Derichebourg sa,S,2024,1,FR0000053381,Industrials,Scrap Metal Recycling,France,Europe,49.7,54.9,58.6,84.1
Derichebourg sa,S,2024,2,FR0000053381,Industrials,Scrap Metal Recycling,France,Europe,49.7,54.9,58.6,84.1
Derichebourg sa,S,2024,3,FR0000053381,Industrials,Scrap Metal Recycling,France,Europe,49.7,56.1,60.3,83.4
Derichebourg sa,S,2024,4,FR0000053381,Industrials,Scrap Metal Recycling,France,Europe,49.7,56.1,60.3,83.4
Derichebourg sa,S,2025,1,FR0000053381,Industrials,Scrap Metal Recycling,France,Europe,49.7,56.1,60.3,83.4
Derichebourg sa,SI,2023,3,FR0000053381,Industrials,Scrap Metal Recycling,France,Europe,0.0,0.143,0.286,71.4
Derichebourg sa,SI,2023,4,FR0000053381,Industrials,Scrap Metal Recycling,France,Europe,0.0,0.333,0.917,16.7
Derichebourg sa,SI,2024,1,FR0000053381,Industrials,Scrap Metal Recycling,France,Europe,0.043,0.348,0.304,21.7
Derichebourg sa,SI,2024,2,FR0000053381,Industrials,Scrap Metal Recycling,France,Europe,0.042,0.333,0.292,25.0
Derichebourg sa,SI,2024,3,FR0000053381,Industrials,Scrap Metal Recycling,France,Europe,0.042,0.333,0.292,25.0
Derichebourg sa,SI,2024,4,FR0000053381,Industrials,Scrap Metal Recycling,France,Europe,0.042,0.333,0.292,25.0
Derichebourg sa,SI,2025,1,FR0000053381,Industrials,Scrap Metal Recycling,France,Europe,0.042,0.333,0.292,25.0
Deutsche Post AG,E,2020,1,DE0005552004,Industrials,Shipping and Delivery Services,Germany,Europe,63.1,63.1,63.1,100.0
Deutsche Post AG,E,2020,2,DE0005552004,Industrials,Shipping and Delivery Services,Germany,Europe,63.1,63.1,63.1,100.0
Deutsche Post AG,E,2020,3,DE0005552004,Industrials,Shipping and Delivery Services,Germany,Europe,63.1,63.1,63.1,100.0
Deutsche Post AG,E,2020,4,DE0005552004,Industrials,Shipping and Delivery Services,Germany,Europe,63.1,63.1,63.1,100.0
Deutsche Post AG,E,2021,1,DE0005552004,Industrials,Shipping and Delivery Services,Germany,Europe,63.1,63.1,63.1,100.0
Deutsche Post AG,E,2021,2,DE0005552004,Industrials,Shipping and Delivery Services,Germany,Europe,63.1,63.1,63.1,100.0
Deutsche Post AG,E,2021,3,DE0005552004,Industrials,Shipping and Delivery Services,Germany,Europe,63.1,63.1,63.1,100.0
Deutsche Post AG,E,2021,4,DE0005552004,Industrials,Shipping and Delivery Services,Germany,Europe,63.1,63.1,63.1,100.0
Deutsche Post AG,E,2022,1,DE0005552004,Industrials,Shipping and Delivery Services,Germany,Europe,53.4,53.4,79.1,74.3
Deutsche Post AG,E,2022,2,DE0005552004,Industrials,Shipping and Delivery Services,Germany,Europe,53.4,53.4,79.1,74.3
Deutsche Post AG,E,2022,3,DE0005552004,Industrials,Shipping and Delivery Services,Germany,Europe,53.4,53.4,79.1,74.3
Deutsche Post AG,E,2022,4,DE0005552004,Industrials,Shipping and Delivery Services,Germany,Europe,53.4,53.4,79.1,74.3
Deutsche Post AG,E,2023,1,DE0005552004,Industrials,Shipping and Delivery Services,Germany,Europe,60.0,60.0,77.5,82.5
Deutsche Post AG,E,2023,2,DE0005552004,Industrials,Shipping and Delivery Services,Germany,Europe,60.0,60.0,77.5,82.5
Deutsche Post AG,E,2023,3,DE0005552004,Industrials,Shipping and Delivery Services,Germany,Europe,62.1,63.9,75.3,87.5
Deutsche Post AG,E,2023,4,DE0005552004,Industrials,Shipping and Delivery Services,Germany,Europe,64.3,65.8,76.6,88.2
Deutsche Post AG,E,2024,1,DE0005552004,Industrials,Shipping and Delivery Services,Germany,Europe,61.0,64.9,78.1,83.1
Deutsche Post AG,E,2024,2,DE0005552004,Industrials,Shipping and Delivery Services,Germany,Europe,61.6,64.9,78.1,83.4
Deutsche Post AG,E,2024,3,DE0005552004,Industrials,Shipping and Delivery Services,Germany,Europe,63.8,67.6,79.9,84.6
Deutsche Post AG,E,2024,4,DE0005552004,Industrials,Shipping and Delivery Services,Germany,Europe,61.9,67.6,79.9,83.4
Deutsche Post AG,E,2025,1,DE0005552004,Industrials,Shipping and Delivery Services,Germany,Europe,61.5,67.6,79.9,83.1
Deutsche Post AG,ESG,2020,1,DE0005552004,Industrials,Shipping and Delivery Services,Germany,Europe,49.4,49.4,66.6,82.7
Deutsche Post AG,ESG,2020,2,DE0005552004,Industrials,Shipping and Delivery Services,Germany,Europe,49.4,49.4,66.6,82.7
Deutsche Post AG,ESG,2020,3,DE0005552004,Industrials,Shipping and Delivery Services,Germany,Europe,49.4,49.4,66.6,82.7
Deutsche Post AG,ESG,2020,4,DE0005552004,Industrials,Shipping and Delivery Services,Germany,Europe,49.4,49.4,66.6,82.7
Deutsche Post AG,ESG,2021,1,DE0005552004,Industrials,Shipping and Delivery Services,Germany,Europe,36.0,36.0,61.8,74.2
Deutsche Post AG,ESG,2021,2,DE0005552004,Industrials,Shipping and Delivery Services,Germany,Europe,36.0,36.0,61.8,74.2
Deutsche Post AG,ESG,2021,3,DE0005552004,Industrials,Shipping and Delivery Services,Germany,Europe,36.0,36.0,61.8,74.2
Deutsche Post AG,ESG,2021,4,DE0005552004,Industrials,Shipping and Delivery Services,Germany,Europe,36.0,36.0,61.8,74.2
Deutsche Post AG,ESG,2022,1,DE0005552004,Industrials,Shipping and Delivery Services,Germany,Europe,44.1,56.5,65.2,83.5
Deutsche Post AG,ESG,2022,2,DE0005552004,Industrials,Shipping and Delivery Services,Germany,Europe,44.1,56.5,65.2,83.5
Deutsche Post AG,ESG,2022,3,DE0005552004,Industrials,Shipping and Delivery Services,Germany,Europe,44.1,56.5,65.2,83.5
Deutsche Post AG,ESG,2022,4,DE0005552004,Industrials,Shipping and Delivery Services,Germany,Europe,44.1,56.5,65.2,83.5
Deutsche Post AG,ESG,2023,1,DE0005552004,Industrials,Shipping and Delivery Services,Germany,Europe,48.8,58.9,66.6,85.9
